,technology,source,source_type,year,type,country,capacity_definition,capacity,technology_level_0,technology_level_1,technology_level_2,technology_level_3
3842,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,0.0,False,False,True,True
3843,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,0.0,False,False,True,True
3844,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,IT,Net capacity,0.0,False,False,True,True
3845,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
3846,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
3847,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
3848,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,NL,Net capacity,0.0,False,False,True,True
3849,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
3850,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,PL,Net capacity,0.0,False,False,True,True
3851,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,PT,Net capacity,0.0,False,False,True,True
3852,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,RO,Net capacity,0.0,False,False,True,True
3853,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,SE,Net capacity,0.0,False,False,True,True
3854,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
3855,Geothermal,entsoe,Other associations,2014,Installed capacity in MW,SK,Net capacity,0.0,False,False,True,True
3856,Geothermal,entsoe,Unknown,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,True
3857,"Tide, wave, and ocean",Agencija za energijo,Ministry,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
3858,"Tide, wave, and ocean",Agencija za energijo,Ministry,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
3859,"Tide, wave, and ocean",Anre,Regulatory Authority,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,True,True
3860,"Tide, wave, and ocean",Anre,Regulatory Authority,2014,Installed capacity in MW,RO,Unknown,0.0,False,False,True,True
3861,"Tide, wave, and ocean",BFE,Regulatory Authority,2012,Installed capacity in MW,CH,Unknown,0.0,False,False,True,True
3862,"Tide, wave, and ocean",BFE,Regulatory Authority,2014,Installed capacity in MW,CH,Unknown,0.0,False,False,True,True
3863,"Tide, wave, and ocean",BMWi,Ministry,2013,Installed capacity in MW,DE,Gross capacity,0.0,False,False,True,True
3864,"Tide, wave, and ocean",BMWi,Ministry,2014,Installed capacity in MW,DE,Gross capacity,0.0,False,False,True,True
3865,"Tide, wave, and ocean",CIRE,Private companies,2014,Installed capacity in MW,PL,Unknown,0.0,False,False,True,True
3866,"Tide, wave, and ocean",Central Statistical Bureau of Latvia,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,True,True
3867,"Tide, wave, and ocean",Central Statistical Bureau of Latvia,Statistical Office,2014,Installed capacity in MW,LV,Unknown,0.0,False,False,True,True
3868,"Tide, wave, and ocean",Croation Transmission System operator (HOPS),Transmission System Operator,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,True,True
3869,"Tide, wave, and ocean",DEA,Ministry,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,True
3870,"Tide, wave, and ocean",Department of Energy & Climate Change,Ministry,2015,Installed capacity in MW,GB,Unknown,0.0,False,False,True,True
3871,"Tide, wave, and ocean",ELIA,Transmission System Operator,2015,Installed capacity in MW,BE,Gross capacity,0.0,False,False,True,True
3872,"Tide, wave, and ocean",ERU,Regulatory Authority,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,True
3873,"Tide, wave, and ocean",ERU,Regulatory Authority,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,True
3874,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,True,True
3875,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,BE,Unknown,0.0,False,False,True,True
3876,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,BG,Unknown,0.0,False,False,True,True
3877,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,CZ,Unknown,0.0,False,False,True,True
3878,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,DE,Unknown,0.0,False,False,True,True
3879,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,DK,Unknown,0.0,False,False,True,True
3880,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,EE,Unknown,0.0,False,False,True,True
3881,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,True,True
3882,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,True,True
3883,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,FR,Unknown,240.0,False,False,True,True
3884,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,True
3885,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,GR,Unknown,0.0,False,False,True,True
3886,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,True,True
3887,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,True,True
3888,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,IE,Unknown,0.0,False,False,True,True
3889,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,IT,Unknown,0.0,False,False,True,True
3890,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,LT,Unknown,0.0,False,False,True,True
3891,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,True,True
3892,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,True,True
3893,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,NL,Unknown,0.0,False,False,True,True
3894,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,PL,Unknown,0.0,False,False,True,True
3895,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,True,True
3896,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,True,True
3897,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,True,True
3898,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,0.0,False,False,True,True
3899,"Tide, wave, and ocean",EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
3900,"Tide, wave, and ocean",Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,0.0,False,False,True,True
3901,"Tide, wave, and ocean",Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,0.0,False,False,True,True
3902,"Tide, wave, and ocean",Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,False,True,True
3903,"Tide, wave, and ocean",Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,False,True,True
3904,"Tide, wave, and ocean",ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,True,True
3905,"Tide, wave, and ocean",ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,0.0,False,False,True,True
3906,"Tide, wave, and ocean",Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,0.0,False,False,True,True
3907,"Tide, wave, and ocean",Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,True,True
3908,"Tide, wave, and ocean",Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,0.0,False,False,True,True
3909,"Tide, wave, and ocean",REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,True,True
3910,"Tide, wave, and ocean",REE,Transmission System Operator,2014,Installed capacity in MW,ES,Unknown,0.0,False,False,True,True
3911,"Tide, wave, and ocean",REN,Transmission System Operator,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,True,True
3912,"Tide, wave, and ocean",REN,Transmission System Operator,2014,Installed capacity in MW,PT,Unknown,0.0,False,False,True,True
3913,"Tide, wave, and ocean",RTE,Transmission System Operator,2014,Installed capacity in MW,FR,Unknown,0.0,False,False,True,True
3914,"Tide, wave, and ocean",RTE,Transmission System Operator,2015,Installed capacity in MW,FR,Unknown,240.0,False,False,True,True
3915,"Tide, wave, and ocean",Regulatory Authority for Energy,Regulatory Authority,2012,Installed capacity in MW,GR,Unknown,0.0,False,False,True,True
3916,"Tide, wave, and ocean",Statistical Office of Slovakia,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
3917,"Tide, wave, and ocean",Statistical Office of Slovakia,Statistical Office,2014,Installed capacity in MW,SK,Unknown,0.0,False,False,True,True
3918,"Tide, wave, and ocean",Statistics Estonia,Statistical Office,2013,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,True
3919,"Tide, wave, and ocean",Statistics Estonia,Statistical Office,2014,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,True
3920,"Tide, wave, and ocean",Statistics Finland,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,True,True
3921,"Tide, wave, and ocean",Statistics Finland,Statistical Office,2014,Installed capacity in MW,FI,Unknown,0.0,False,False,True,True
3922,"Tide, wave, and ocean",Svensk Energi,Other associations,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,True,True
3923,"Tide, wave, and ocean",Svensk Energi,Other associations,2014,Installed capacity in MW,SE,Unknown,0.0,False,False,True,True
3924,"Tide, wave, and ocean",TSO Bulgaria,Transmission System Operator,2012,Installed capacity in MW,BG,Unknown,0.0,False,False,True,True
3925,"Tide, wave, and ocean",Tennet,Transmission System Operator,2013,Installed capacity in MW,NL,Gross capacity,0.0,False,False,True,True
3926,"Tide, wave, and ocean",Tennet,Transmission System Operator,2015,Installed capacity in MW,NL,Gross capacity,0.0,False,False,True,True
3927,"Tide, wave, and ocean",Terna,Transmission System Operator,2014,Installed capacity in MW,IT,Unknown,0.0,False,False,True,True
3928,"Tide, wave, and ocean",Terna,Transmission System Operator,2015,Installed capacity in MW,IT,Unknown,0.0,False,False,True,True
3929,"Tide, wave, and ocean",UN,Statistical Office,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
3930,"Tide, wave, and ocean",UN Statistical Office,Statistical Office,2012,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
3931,"Tide, wave, and ocean",e-control,Regulatory Authority,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,True,True
3932,"Tide, wave, and ocean",e-control,Regulatory Authority,2014,Installed capacity in MW,AT,Unknown,0.0,False,False,True,True
3933,"Tide, wave, and ocean",entsoe,Other association,2013,Installed capacity in MW,AT,Net capacity,0.0,False,False,True,True
3934,"Tide, wave, and ocean",entsoe,Other association,2014,Installed capacity in MW,AT,Net capacity,0.0,False,False,True,True
3935,"Tide, wave, and ocean",entsoe,Other association,2014,Installed capacity in MW,BE,Net capacity,0.0,False,False,True,True
3936,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,BE,Net capacity,0.0,False,False,True,True
3937,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,BG,Net capacity,0.0,False,False,True,True
3938,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
3939,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,True
3940,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,DE,Net capacity,0.0,False,False,True,True
3941,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,True
3942,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,EE,Net capacity,0.0,False,False,True,True
3943,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,ES,Net capacity,0.0,False,False,True,True
3944,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,FI,Net capacity,0.0,False,False,True,True
3945,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,FR,Net capacity,0.0,False,False,True,True
3946,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,GB,Net capacity,0.0,False,False,True,True
3947,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,GR,Net capacity,0.0,False,False,True,True
3948,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,True
3949,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,HU,Net capacity,0.0,False,False,True,True
3950,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,IE,Net capacity,0.0,False,False,True,True
3951,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,IT,Net capacity,0.0,False,False,True,True
3952,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
3953,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
3954,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
3955,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,NL,Net capacity,0.0,False,False,True,True
3956,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
3957,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,PL,Net capacity,0.0,False,False,True,True
3958,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,PT,Net capacity,0.0,False,False,True,True
3959,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,RO,Net capacity,0.0,False,False,True,True
3960,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,SE,Net capacity,0.0,False,False,True,True
3961,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
3962,"Tide, wave, and ocean",entsoe,Other associations,2013,Installed capacity in MW,SK,Net capacity,0.0,False,False,True,True
3963,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,BG,Net capacity,0.0,False,False,True,True
3964,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,CH,Net capacity,0.0,False,False,True,True
3965,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,True
3966,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,DE,Net capacity,0.0,False,False,True,True
3967,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,True
3968,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,EE,Net capacity,0.0,False,False,True,True
3969,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,ES,Net capacity,0.0,False,False,True,True
3970,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,FI,Net capacity,0.0,False,False,True,True
3971,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,FR,Net capacity,0.0,False,False,True,True
3972,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,GB,Net capacity,0.0,False,False,True,True
3973,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,GR,Net capacity,0.0,False,False,True,True
3974,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,HR,Net capacity,0.0,False,False,True,True
3975,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,HU,Net capacity,0.0,False,False,True,True
3976,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,IE,Net capacity,0.0,False,False,True,True
3977,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,IT,Net capacity,0.0,False,False,True,True
3978,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,LT,Net capacity,0.0,False,False,True,True
3979,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,LU,Net capacity,0.0,False,False,True,True
3980,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,LV,Net capacity,0.0,False,False,True,True
3981,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,NL,Net capacity,0.0,False,False,True,True
3982,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,True
3983,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,PL,Net capacity,0.0,False,False,True,True
3984,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,PT,Net capacity,0.0,False,False,True,True
3985,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,RO,Net capacity,0.0,False,False,True,True
3986,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,SE,Net capacity,0.0,False,False,True,True
3987,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,True
3988,"Tide, wave, and ocean",entsoe,Other associations,2014,Installed capacity in MW,SK,Net capacity,0.0,False,False,True,True
3989,"Tide, wave, and ocean",entsoe,Unknown,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,True
3990,Bioenergy and other renewable fuels,Agencija za energijo,Ministry,2013,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,False
3991,Bioenergy and other renewable fuels,Agencija za energijo,Ministry,2014,Installed capacity in MW,SI,Net capacity,0.0,False,False,True,False
3992,Bioenergy and other renewable fuels,Anre,Regulatory Authority,2013,Installed capacity in MW,RO,Unknown,96.0,False,False,True,False
3993,Bioenergy and other renewable fuels,Anre,Regulatory Authority,2014,Installed capacity in MW,RO,Unknown,100.0,False,False,True,False
3994,Bioenergy and other renewable fuels,BFE,Regulatory Authority,2012,Installed capacity in MW,CH,Unknown,1.0,False,False,True,False
3995,Bioenergy and other renewable fuels,BFE,Regulatory Authority,2014,Installed capacity in MW,CH,Unknown,1.0,False,False,True,False
3996,Bioenergy and other renewable fuels,BMWi,Ministry,2013,Installed capacity in MW,DE,Gross capacity,6517.0,False,False,True,False
3997,Bioenergy and other renewable fuels,BMWi,Ministry,2014,Installed capacity in MW,DE,Gross capacity,6867.0,False,False,True,False
3998,Bioenergy and other renewable fuels,CIRE,Private companies,2014,Installed capacity in MW,PL,Unknown,321.1999999999998,False,False,True,False
3999,Bioenergy and other renewable fuels,Central Statistical Bureau of Latvia,Statistical Office,2013,Installed capacity in MW,LV,Unknown,161.0,False,False,True,False
4000,Bioenergy and other renewable fuels,Central Statistical Bureau of Latvia,Statistical Office,2014,Installed capacity in MW,LV,Unknown,179.0,False,False,True,False
4001,Bioenergy and other renewable fuels,Croation Transmission System operator (HOPS),Transmission System Operator,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,True,False
4002,Bioenergy and other renewable fuels,DEA,Ministry,2013,Installed capacity in MW,DK,Net capacity,0.0,False,False,True,False
4003,Bioenergy and other renewable fuels,Department of Energy & Climate Change,Ministry,2015,Installed capacity in MW,GB,Unknown,833.0,False,False,True,False
4004,Bioenergy and other renewable fuels,ELIA,Transmission System Operator,2015,Installed capacity in MW,BE,Gross capacity,679.8,False,False,True,False
4005,Bioenergy and other renewable fuels,ERU,Regulatory Authority,2013,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,False
4006,Bioenergy and other renewable fuels,ERU,Regulatory Authority,2014,Installed capacity in MW,CZ,Net capacity,0.0,False,False,True,False
4007,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,AT,Unknown,0.0,False,False,True,False
4008,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BE,Unknown,0.0,False,False,True,False
4009,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,BG,Unknown,0.0,False,False,True,False
4010,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,CZ,Unknown,0.0,False,False,True,False
4011,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DE,Unknown,0.0,False,False,True,False
4012,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,DK,Unknown,0.0,False,False,True,False
4013,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,EE,Unknown,0.0,False,False,True,False
4014,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,ES,Unknown,0.0,False,False,True,False
4015,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,True,False
4016,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,FR,Unknown,0.0,False,False,True,False
4017,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GB,Unknown,0.0,False,False,True,False
4018,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,GR,Unknown,0.0,False,False,True,False
4019,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HR,Unknown,0.0,False,False,True,False
4020,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,HU,Unknown,0.0,False,False,True,False
4021,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IE,Unknown,0.0,False,False,True,False
4022,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,IT,Unknown,0.0,False,False,True,False
4023,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LT,Unknown,0.0,False,False,True,False
4024,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LU,Unknown,0.0,False,False,True,False
4025,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,LV,Unknown,0.0,False,False,True,False
4026,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,NL,Unknown,0.0,False,False,True,False
4027,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PL,Unknown,0.0,False,False,True,False
4028,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,PT,Unknown,0.0,False,False,True,False
4029,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,RO,Unknown,0.0,False,False,True,False
4030,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SE,Unknown,0.0,False,False,True,False
4031,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SI,Unknown,0.0,False,False,True,False
4032,Bioenergy and other renewable fuels,EUROSTAT,Statistical Office,2013,Installed capacity in MW,SK,Unknown,0.0,False,False,True,False
4033,Bioenergy and other renewable fuels,Eirgrid,Transmission System Operator,2014,Installed capacity in MW,IE,Unknown,363.0,False,False,True,False
4034,Bioenergy and other renewable fuels,Eirgrid,Transmission System Operator,2015,Installed capacity in MW,IE,Unknown,363.0,False,False,True,False
4035,Bioenergy and other renewable fuels,Energy Ministry,Ministry,2013,Installed capacity in MW,NO,Unknown,0.0,False,False,True,False
4036,Bioenergy and other renewable fuels,Energy Ministry,Ministry,2015,Installed capacity in MW,NO,Unknown,0.0,False,False,True,False
4037,Bioenergy and other renewable fuels,ILR,Regulatory Authority,2013,Installed capacity in MW,LU,Unknown,13.719000000000001,False,False,True,False
4038,Bioenergy and other renewable fuels,ILR,Regulatory Authority,2014,Installed capacity in MW,LU,Unknown,14.189,False,False,True,False
4039,Bioenergy and other renewable fuels,Litgrid,Transmission System Operator,2014,Installed capacity in MW,LT,Unknown,81.0,False,False,True,False
4040,Bioenergy and other renewable fuels,Mavir,Transmission System Operator,2013,Installed capacity in MW,HU,Unknown,238.5,False,False,True,False
4041,Bioenergy and other renewable fuels,Mavir,Transmission System Operator,2014,Installed capacity in MW,HU,Unknown,268.5,False,False,True,False
4042,Bioenergy and other renewable fuels,REE,Transmission System Operator,2013,Installed capacity in MW,ES,Unknown,951.5494100000001,False,False,True,False
4043,Bioenergy and other renewable fuels,REE,Transmission System Operator,2014,Installed capacity in MW,ES,Unknown,989.07241,False,False,True,False
4044,Bioenergy and other renewable fuels,REN,Transmission System Operator,2013,Installed capacity in MW,PT,Unknown,597.0,False,False,True,False
4045,Bioenergy and other renewable fuels,REN,Transmission System Operator,2014,Installed capacity in MW,PT,Unknown,601.0,False,False,True,False
4046,Bioenergy and other renewable fuels,RTE,Transmission System Operator,2014,Installed capacity in MW,FR,Unknown,0.0,False,False,True,False
4047,Bioenergy and other renewable fuels,RTE,Transmission System Operator,2015,Installed capacity in MW,FR,Unknown,0.0,False,False,True,False
4048,Bioenergy and other renewable fuels,Regulatory Authority for Energy,Regulatory Authority,2012,Installed capacity in MW,GR,Unknown,44.5,False,False,True,False
4049,Bioenergy and other renewable fuels,Statistical Office of Slovakia,Statistical Office,2013,Installed capacity in MW,SK,Unknown,84.0,False,False,True,False
4050,Bioenergy and other renewable fuels,Statistical Office of Slovakia,Statistical Office,2014,Installed capacity in MW,SK,Unknown,161.0,False,False,True,False
4051,Bioenergy and other renewable fuels,Statistics Estonia,Statistical Office,2013,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,False
4052,Bioenergy and other renewable fuels,Statistics Estonia,Statistical Office,2014,Installed capacity in MW,EE,Gross capacity,0.0,False,False,True,False
4053,Bioenergy and other renewable fuels,Statistics Finland,Statistical Office,2013,Installed capacity in MW,FI,Unknown,0.0,False,False,True,False
4054,Bioenergy and other renewable fuels,Statistics Finland,Statistical Office,2014,Installed capacity in MW,FI,Unknown,0.0,False,False,True,False
4055,Bioenergy and other renewable fuels,Svensk Energi,Other associations,2013,Installed capacity in MW,SE,Unknown,3080.0,False,False,True,False
4056,Bioenergy and other renewable fuels,Svensk Energi,Other associations,2014,Installed capacity in MW,SE,Unknown,3082.0,False,False,True,False
4057,Bioenergy and other renewable fuels,TSO Bulgaria,Transmission System Operator,2012,Installed capacity in MW,BG,Unknown,23.0,False,False,True,False
4058,Bioenergy and other renewable fuels,Tennet,Transmission System Operator,2013,Installed capacity in MW,NL,Gross capacity,48.0,False,False,True,False
4059,Bioenergy and other renewable fuels,Tennet,Transmission System Operator,2015,Installed capacity in MW,NL,Gross capacity,48.0,False,False,True,False
4060,Bioenergy and other renewable fuels,Terna,Transmission System Operator,2014,Installed capacity in MW,IT,Unknown,0.0,False,False,True,False
4061,Bioenergy and other renewable fuels,Terna,Transmission System Operator,2015,Installed capacity in MW,IT,Unknown,0.0,False,False,True,False
4062,Bioenergy and other renewable fuels,UN,Statistical Office,2013,Installed capacity in MW,NO,Net capacity,0.0,False,False,True,False
