id,CARMA,FIAS,GEO,OPSD,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
2183,Cabimonteros,,,,Cabimonteros,Spain,Wind,,49.5,,,Spain Power Plants Over 10 MW.csv
2184,Villamiel,,,,Villamiel,Spain,Wind,,17.85,,,Spain Power Plants Over 10 MW.csv
2185,Sotavento,,,,Sotavento,Spain,Wind,,17.56,,,Spain Power Plants Over 10 MW.csv
2186,Amdal,,,,Amdal,Norway,Hydro,,23.0,,,Norway Power Plants (ENTSOE) .csv
2187,Batsvann,,,,Batsvann,Norway,Hydro,,38.0,,,Norway Power Plants (ENTSOE) .csv
2188,Majenfors nya,,,,Majenfors nya,Sweden,Hydro,,10.9,,,Sweden Power Plant.csv
2189,Lokaunet,,,,Lokaunet,Norway,Hydro,,12.0,,,Norway Power Plants (ENTSOE) .csv
2190,Vessingfoss,,,,Vessingfoss,Norway,Hydro,,45.0,,,Norway Power Plants (ENTSOE) .csv
2191,Hegsetfoss,,,,Hegsetfoss,Norway,Hydro,,40.0,,,Norway Power Plants (ENTSOE) .csv
2192,Lissett airfield,,,,Lissett,United Kingdom,Wind,,30.0,53.93092085,-1.1668220316,UK Power Plant.csv
2193,Guolas,,,,Guolas,Norway,Hydro,,90.0,,,Norway Power Plants (ENTSOE) .csv
2194,Bodendorf paalbach,,,,Bodensdorf paal,Austria,Hydro,,27.26,,,Verbund Power Plant.csv
2195,Osen agder,,,,Osen,Norway,Hydro,,5.0,,,Norway Power Plants (ENTSOE) .csv
2196,Skjerka nye,,,,Skjerka,Norway,Hydro,,120.0,,,Norway Power Plants (ENTSOE) .csv
2197,Barasona,,,,Barasona s.jose,Spain,Hydro,,22.1,,,Spain Power Plants Over 10 MW.csv
2198,Bingfoss,,,,Bingsfoss,Norway,Hydro,,36.0,,,Norway Power Plants (ENTSOE) .csv
2199,Chambon,,,,Chambon,Spain,Wind,,33.15,,,Spain Power Plants Over 10 MW.csv
2200,Bonnington,,,,Bonnington,United Kingdom,Hydro,,11.0,56.7861112,-4.1140517,UK Power Plant.csv
2201,Pata mulo,,,,Pata mulo,Spain,Natural Gas,,18.0,,,Spain Power Plants Over 10 MW.csv
2202,Grasjo,,,,Grasjo,Norway,Hydro,,18.0,,,Norway Power Plants (ENTSOE) .csv
2203,Palsbu,,,,Palsbu,Norway,Hydro,,7.0,,,Norway Power Plants (ENTSOE) .csv
2204,Audorf,,,,Audorf,Germany,Oil,,87.0,54.2869778,9.6957443,Germany Power Plants (conventional).csv
2205,Kachlet,,,,Kachlet,Germany,Hydro,,53.7,48.5740136,13.4606445,Germany Power Plants (conventional).csv
2206,Eitting,,,,Eitting,Germany,Hydro,,40.0,48.358828,11.8908175,Germany Power Plants (conventional).csv
2207,Era pico,,,,Era pico,Spain,Wind,,11.9,,,Spain Power Plants Over 10 MW.csv
2208,Monseivane,,,,P.e monseivane,Spain,Wind,,41.4,,,Spain Power Plants Over 10 MW.csv
2209,Eidefossen,,,,Eidefossen,Norway,Hydro,,14.0,,,Norway Power Plants (ENTSOE) .csv
2210,Ovre tessa,,,,Ovre tessa,Norway,Hydro,,20.0,,,Norway Power Plants (ENTSOE) .csv
2211,Fonsagrada punago,,,,Fonsagrada,Spain,Wind,,75.9,,,Spain Power Plants Over 10 MW.csv
2212,Royrvikfoss,,,,Royrvikfoss,Norway,Hydro,,18.0,,,Norway Power Plants (ENTSOE) .csv
2213,Steinitz field,,,,Steinitz,Germany,Natural Gas,,11.4,52.8255264,11.1148286,Germany Power Plants (conventional).csv
2214,Pena luisa,,,,Luisa,Spain,Wind,,48.18,,,Spain Power Plants Over 10 MW.csv
2215,Gruig,,,,Gruig,United Kingdom,Wind,,25.0,54.65688285,-6.5634352097,UK Power Plant.csv
2216,Knapton,,,,Knapton,United Kingdom,Natural Gas,,42.0,53.93092085,-1.1668220316,UK Power Plant.csv
2217,Tir mostyn,,,,Tir mostyn & foel goch,United Kingdom,Wind,,21.25,52.2928116,-3.7389299,UK Power Plant.csv
2218,Quoich,,,,Quoich,United Kingdom,Hydro,,23.1,56.7861112,-4.1140517,UK Power Plant.csv
2219,Grudie bridge,,,,Grudie bridge,United Kingdom,Hydro,,24.0,56.7861112,-4.1140517,UK Power Plant.csv
2220,Duena,,,,Duena,Spain,Wind,,31.45,,,Spain Power Plants Over 10 MW.csv
2221,Coruna,,,,Complejo industrial coruna,Spain,Natural Gas,,94.16,,,Spain Power Plants Over 10 MW.csv
2222,Rudersdorf,,,,Ikw rüdersdorf,Germany,Waste,,35.5,52.471293,13.784527,Germany Power Plants (conventional).csv
2223,Goia penote,,,,Goia penote,Spain,Wind,,40.0,,,Spain Power Plants Over 10 MW.csv
2224,Orrin,,,,Orrin,United Kingdom,Hydro,,18.0,56.7861112,-4.1140517,UK Power Plant.csv
2225,Tortosa made,,,,Tortosa,Spain,Wind,,30.36,,,Spain Power Plants Over 10 MW.csv
2226,Cristo bailones,,,,Cristo bailones,Spain,Wind,,42.0,,,Spain Power Plants Over 10 MW.csv
2227,Faladoira pena lobo,,,,Penaflor,Spain,Wind,,97.98,,,Spain Power Plants Over 10 MW.csv
2228,Tranco beas,,,,Tranco beas,Spain,Hydro,,39.8,,,Spain Power Plants Over 10 MW.csv
2229,Arroibar,,,,Ch arroibar,Spain,Hydro,,14.755,,,Spain Power Plants Over 10 MW.csv
2230,Coriscada,,,,Coriscada,Spain,Wind,,24.0,,,Spain Power Plants Over 10 MW.csv
2231,Fionnay dixence,,,,Fionnay dixence,Switzerland,Hydro,,321.0,46.2535351,7.3477598,Switzerland Power Plant.csv
2232,High volts,,,,High volts,United Kingdom,Wind,,9.0,50.5949824,-1.9518955,UK Power Plant.csv
2233,Gausbu,,,,Gausbu,Norway,Hydro,,9.0,,,Norway Power Plants (ENTSOE) .csv
2234,Dolgarrog high,,,,Dolgarrog high head,United Kingdom,Hydro,,18.4,52.2928116,-3.7389299,UK Power Plant.csv
2235,Lanternoso guijosa,,,,Lanternoso,Spain,Wind,,24.0,,,Spain Power Plants Over 10 MW.csv
2236,Causeymire,,,,Causeymire,United Kingdom,Wind,,48.3,56.7861112,-4.1140517,UK Power Plant.csv
2237,Leirfossene,,,,Leirfossene,Norway,Hydro,,53.0,,,Norway Power Plants (ENTSOE) .csv
2238,Tysso,,,,Tysso,Norway,Hydro,,258.0,,,Norway Power Plants (ENTSOE) .csv
2239,Furset,,,,Furset,Norway,Hydro,,5.0,,,Norway Power Plants (ENTSOE) .csv
2240,Sage luster,,,,Sage,Norway,Hydro,,9.0,,,Norway Power Plants (ENTSOE) .csv
2241,Riksheimdal,,,,Riksheimdal,Norway,Hydro,,4.6,,,Norway Power Plants (ENTSOE) .csv
2242,Hagen kabel,,,,Hagen kabel,Germany,Natural Gas,,230.0,51.357862,7.4727227,Germany Power Plants (conventional).csv
2243,Dettingen canal,,,,Dettingen,Germany,Hydro,,11.0,48.2632705,9.7219415,Germany Power Plants (conventional).csv
2244,Madrid tolsa,,,,Tolsa,Spain,Natural Gas,,12.5,,,Spain Power Plants Over 10 MW.csv
2245,Molon,,,,Monte molon,Spain,Wind,,29.75,,,Spain Power Plants Over 10 MW.csv
2246,Hanefoss,,,,Hanefoss,Norway,Hydro,,42.0,,,Norway Power Plants (ENTSOE) .csv
2247,Tunnsjofoss,,,,Tunnsjofoss,Norway,Hydro,,9.0,,,Norway Power Plants (ENTSOE) .csv
2248,Celaya,,,,Celaya,Spain,Wind,,28.8,,,Spain Power Plants Over 10 MW.csv
2249,Jaap rodenburg,,,,Jaap rodenburg,Netherlands,Wind,,16.5,52.4417588,5.2093149149,Netherlands Power Plant.csv
2250,Dolgarrog low,,,,Dolgarrog low head,United Kingdom,Hydro,,15.0,52.2928116,-3.7389299,UK Power Plant.csv
2251,Asmulfoss,,,,Asmulfoss,Norway,Hydro,,14.0,,,Norway Power Plants (ENTSOE) .csv
2252,Follafoss,,,,Follafoss,Norway,Hydro,,49.0,,,Norway Power Plants (ENTSOE) .csv
2253,Linthal limmern,,,,Linthal limmern,Switzerland,Hydro,,34.4,47.1682719,7.2556047,Switzerland Power Plant.csv
2254,Salto cofrentes,,,,Cofrentes,Spain,Hydro,,124.2,,,Spain Power Plants Over 10 MW.csv
2255,Stuvane,,,,Stuvane,Norway,Hydro,,42.0,,,Norway Power Plants (ENTSOE) .csv
2256,Restano,,,,Restano,Spain,Hydro,,14.4,,,Spain Power Plants Over 10 MW.csv
2257,Funnefoss,,,,Funnefoss,Norway,Hydro,,44.0,,,Norway Power Plants (ENTSOE) .csv
2258,Ixelles,,,,Ixelles tj,Belgium,Oil,,20.0,,,Belgium Power Plant.csv
2259,Veytaux hongrin,,,,Veytaux,Switzerland,Hydro,,255.0,46.4507812,9.9412539,Switzerland Power Plant.csv
2260,Bagmoor,,,,Bagmoor,United Kingdom,Wind,,16.0,52.79657515,-0.6718222068,UK Power Plant.csv
2261,Solk,,,,Sölk,Austria,Hydro,,61.0,,,Verbund Power Plant.csv
2262,Wyhlen,,,,Wyhlen,Germany,Hydro,,44.593,47.5540691,7.6768708718,Germany Power Plants (conventional).csv
2263,Acampo armijo,,,,Acampo armijo,Spain,Wind,,18.0,,,Spain Power Plants Over 10 MW.csv
2264,Bitterfeld,,,,Gud bitterfeld,Germany,Natural Gas,,114.0,51.6239124,12.3301466,Germany Power Plants (conventional).csv
2265,Mageli,,,,Mageli,Norway,Hydro,,43.0,,,Norway Power Plants (ENTSOE) .csv
2266,Rejsby hede,,,,Rejsby hede,Denmark,Wind,,24.0,,,Denmark Power Plant.csv
2267,Sierro,,,,Sillero,Spain,Wind,,31.68,,,Spain Power Plants Over 10 MW.csv
2268,Valdeperondo,,,,Valdeperondo,Spain,Wind,,46.0,,,Spain Power Plants Over 10 MW.csv
2269,Leinafoss,,,,Leinafoss,Norway,Hydro,,5.0,,,Norway Power Plants (ENTSOE) .csv
2270,Whitelee,,,,Whitelee,United Kingdom,Wind,,539.0,56.7861112,-4.1140517,UK Power Plant.csv
2271,Galleto,,,,Galleto,Italy,Hydro,,166.0,42.5641417,12.6405466,Italy Power Plant.csv
2272,Jedula,,,,Azucarera jedula,Spain,Natural Gas,,14.625,,,Spain Power Plants Over 10 MW.csv
2273,Schwarzhausern,,,,Schwarzhäusern,Switzerland,Hydro,,8.2,,,Switzerland Power Plant.csv
2274,Itoiz,,,,Central pie presa itoiz,Spain,Hydro,,28.6,,,Spain Power Plants Over 10 MW.csv
2275,Midtre tessa,,,,Midtre tessa,Norway,Hydro,,9.0,,,Norway Power Plants (ENTSOE) .csv
2276,Nedre tessa,,,,Nedre tessa,Norway,Hydro,,25.0,,,Norway Power Plants (ENTSOE) .csv
2277,Roppa,,,,Roppa,Norway,Hydro,,6.0,,,Norway Power Plants (ENTSOE) .csv
2278,Luichart,,,,Luichart,United Kingdom,Hydro,,34.0,56.7861112,-4.1140517,UK Power Plant.csv
2279,Porma,,,,Porma,Spain,Hydro,,17.474,,,Spain Power Plants Over 10 MW.csv
2280,Trysglwyn,,,,Trysglwyn,United Kingdom,Wind,,6.0,52.2928116,-3.7389299,UK Power Plant.csv
2281,Alhambra cesa,,,,Alhambra,Spain,Wind,,34.0,,,Spain Power Plants Over 10 MW.csv
2282,Carrascal,,,,Carrascal,Spain,Wind,,148.0,,,Spain Power Plants Over 10 MW.csv
2283,Florsheim wicker,,,,Bmkw flörsheim wicker,Germany,Waste,,14.2,50.0288637,8.4061469,Germany Power Plants (conventional).csv
2284,Bjorgum,,,,Bjorgum,Norway,Hydro,,6.0,,,Norway Power Plants (ENTSOE) .csv
2285,Ceannacroc,,,,Ceannacroc,United Kingdom,Hydro,,24.0,56.7861112,-4.1140517,UK Power Plant.csv
2286,Aiguamoix,,,,Aiguamoix,Spain,Hydro,,32.0,,,Spain Power Plants Over 10 MW.csv
2287,Dun law,,,,Dun law,United Kingdom,Wind,,47.0,56.7861112,-4.1140517,UK Power Plant.csv
2288,Puente montanana,,,,Puente montanana,Spain,Hydro,,44.8,,,Spain Power Plants Over 10 MW.csv
2289,Careon,,,,Careon,Spain,Wind,,18.0,,,Spain Power Plants Over 10 MW.csv
2290,Bowbeat,,,,Bowbeat emly bank,United Kingdom,Wind,,31.2,56.7861112,-4.1140517,UK Power Plant.csv
2291,Altstafel,,,,Altstafel,Switzerland,Hydro,,9.67,,,Switzerland Power Plant.csv
2292,Mynydd gorddu,,,,Mynydd gorddu,United Kingdom,Wind,,10.2,52.2928116,-3.7389299,UK Power Plant.csv
2293,Ffynnon oer,,,,Ffynnon oer,United Kingdom,Wind,,32.0,52.2928116,-3.7389299,UK Power Plant.csv
2294,Bears down,,,,Bears down,United Kingdom,Wind,,10.0,50.5947727,-1.9521986,UK Power Plant.csv
2295,Uzkita,,,,Uzkita,Spain,Wind,,24.65,,,Spain Power Plants Over 10 MW.csv
2296,Sombrio,,,,Sombrio,Spain,Wind,,28.0,,,Spain Power Plants Over 10 MW.csv
2297,Reppa,,,,Reppa,Norway,Hydro,,12.0,,,Norway Power Plants (ENTSOE) .csv
2298,Robin rigg,,,,Robin rigg east,United Kingdom,Wind,,180.0,56.7861112,-4.1140517,UK Power Plant.csv
2299,Holmside hall,,,,Holmside,United Kingdom,Wind,,6.0,50.5949824,-1.9518955,UK Power Plant.csv
2300,Kalvedalen,,,,Kalvedalen,Norway,Hydro,,22.0,,,Norway Power Plants (ENTSOE) .csv
2301,Landau ostbayer,,,,Landau,Germany,Hydro,,13.5,48.675445,12.6677046781,Germany Power Plants (conventional).csv
2302,Scharding neuhaus,,,,Schärding neuhaus,Austria,Hydro,,100.0,,,Verbund Power Plant.csv
2303,Long park,,,,Longpark,United Kingdom,Wind,,38.0,56.7861112,-4.1140517,UK Power Plant.csv
2304,Bicker,,,,Bicker fen,United Kingdom,Wind,,26.0,52.79657515,-0.6718222068,UK Power Plant.csv
2305,Kaupanger,,,,Kaupanger,Norway,Hydro,,6.0,,,Norway Power Plants (ENTSOE) .csv
2306,Novo galicia,,,,Novo,Spain,Wind,,18.75,,,Spain Power Plants Over 10 MW.csv
2307,Fillans,,,,St. fillans,United Kingdom,Hydro,,21.0,56.7861112,-4.1140517,UK Power Plant.csv
2308,Glass moor,,,,Glass moor,United Kingdom,Wind,,28.0,52.79657515,-0.6718222068,UK Power Plant.csv
2309,Porabka zar,Porabka zar plant,Porabka zar,Porąbka Żar,,Poland,Hydro,"Pumped Storage, Pumped Storage",540.0,49.7869084723,19.2129573642,"energy_storage_exchange, GPI"
2310,Zarnowiec,Żarnowiec,Zarnowiec,Żarnowiec,,Poland,Hydro,"Pumped Storage, Pumped Storage",720.0,54.7555576014,18.0766952615,"energy_storage_exchange, GPI"
2311,Dychow,Dychów,Dychow,Dychów,,Poland,Hydro,"Pumped Storage, Pumped Storage",90.0,51.8813814817,15.1564163921,"energy_storage_exchange, GPI"
2312,Solina,Solina plant,Solina,Solina hydrozespół,,Poland,Hydro,"Pumped Storage, Pumped Storage",200.0,49.3965668792,22.4569148941,"energy_storage_exchange, GPI"
2313,Zydowo,Żydowo plant,Zydowo,Żydowo,,Poland,Hydro,"Pumped Storage, Pumped Storage",157.0,53.6552735,16.72840375,"energy_storage_exchange, GPI"
2314,Dalesice,,Dalesice republic,Dalešice,,Czech Republic,Hydro,Pumped Storage,450.0,49.13773844,16.0874566577,CEPS
2315,Prunerov,,Prunerov and czeech,Prunéřov,,Czech Republic,Coal,"Thermal, Steam Turbine",1615.0,50.4184670367,13.2593337033,CEPS
2316,Tusimice,,Tusimice,Tušimice,,Czech Republic,Coal,"CHP, Lignite, Steam turbine",800.0,50.3824566667,13.3397061867,CEPS
2317,Dlouhe strane,,Dlouhe strane republic,Dlouhé stráně,,Czech Republic,Hydro,Pumped Storage,650.0,50.1324600515,17.1882166911,CEPS
2318,Detmarovice,,Detmarovice,Dětmarovice,,Czech Republic,Coal,"CHP, Steam turbine",864.0,49.901782075,18.4649642272,CEPS
2319,Chvaletice,,Chvaletice,Chvaletice,,Czech Republic,Coal,"Thermal, Steam Turbine",800.0,50.02553037,15.4515374067,CEPS
2320,Melnik,,Melnik and plants,Mělník,,Czech Republic,Coal,"Thermal, Lignite, Steam Turbine",1050.0,50.41347176,14.4160961117,CEPS
2321,Polaniec,,Polaniec,Połaniec,,Poland,Coal,"Thermal,  Hard Coal",1800.0,50.4368093333,21.3368483333,GPI
2322,Maasvlakte ucml,,Maasvlakte ucml,Ucml,,Netherlands,Natural Gas,CCGT,80.0,51.9556583333,4.033374,Tennet_Q22015
2323,Leiden,,Leiden,Ld,,Netherlands,Natural Gas,CCGT,90.7,52.16426,4.49426,Tennet_Q12015
2324,Alban,,Saint alban,St alban,,France,Nuclear,Steam Turbine,2782.0,45.4046710061,4.75502491796,RTE
2325,Kladno,,Kladno,Kladno,,Czech Republic,Coal,"Thermal, Steam Turbine",516.0,50.1534222233,14.1287451867,CEPS
2326,Beznau,,Beznau,Beznau,,Switzerland,Nuclear,"Run-Of-River, Steam Turbine",785.7,47.5524846752,8.22894007723,BFE
2327,Gelderland,,Gelderland,Gelderland cg,,Netherlands,Coal,"Thermal, Steam Turbine, Hard Coal",635.0,51.8566166667,5.83095666667,Tennet_Q12015
2328,Opole,,Opole,Opole,,Poland,Coal,"Thermal,  Hard Coal",1532.0,50.7511616667,17.8839183333,GPI
2329,Belchatow,,Belchatow,Bełchatów,,Poland,Coal,"Thermal, Lignite,  Lignite",5460.0,51.267192963,19.3244018519,GPI
2330,Aramon,,Aramon oil,Aramon,,France,Oil,CHP,1400.0,43.8845332073,4.66474696582,RTE
2331,Havre,,Edf le havre,Havre,,France,Coal,"Thermal, Hard Coal, Steam Turbine, Hard Coal",1995.0,49.4803933333,0.14208,RTE
2332,Rybnik,,Rybnik,Rybnik,,Poland,Coal,"Thermal, Hard Coal,  Hard Coal",1780.0,50.1333433333,18.52212,GPI
2333,Kozienice,,Kozienice,Kozienice,,Poland,Coal,"Thermal,  Hard Coal",2925.0,51.665094,21.464818,GPI
2334,Ostroleka,,Ostroleka,Ostrołęka,,Poland,Coal,"Thermal,  Hard Coal",740.4,53.102688,21.6080493333,GPI
2335,Jaworzno,,Jaworzno,Jaworzno,,Poland,Coal,"CHP,  Hard coal",1545.0,50.2111866667,19.2210018333,GPI
2336,Laziska,,Laziska polan,Łaziska,,Poland,Coal,"CHP,  Hard coal",1155.0,50.133018,18.8442873333,GPI
2337,Purmerend,,Purmerend,Pu,,Netherlands,Natural Gas,CCGT,69.0,52.5172466667,4.99593333333,Tennet_Q42015
2338,Turow,,Turow,Turów,,Poland,Coal,"CHP, Lignite,  Lignite",2105.0,50.9482636667,14.912202,GPI
2339,Dolna odra,,Dolna odra,Dolna odra,,Poland,Coal,"CHP,  Hard coal",1772.0,53.2075286667,14.4660976667,GPI
2340,Leibstadt,,Leibstadt,Leibstadt,,Switzerland,Nuclear,Steam Turbine,1245.0,47.601777209,8.18392778419,Schweizerische Eidgenossenschaft
2341,Lagisza,,Lagisza,Łagisza,,Poland,Coal,"CHP,  Hard coal",1060.0,50.3415722142,19.1362207711,GPI
2342,Stalowa wola,,Tauron stalowa wola,Stalowa wola,,Poland,Coal,"Thermal,  Hard Coal",350.0,50.55107,22.0751303333,GPI
2343,Willem alexander,,Buggenum willem alexander igcc,Willem alexander,,Netherlands,Natural Gas,"CCGT, Steam turbine, Hard coal",284.0,51.2267176667,5.96676466667,Tennet_Q32015
2344,Adamow,,Adamow,Adamów,,Poland,Coal,"CHP, Lignite,  Lignite",600.0,52.012124,18.5455203333,GPI
2345,Patnow,,Patnow,Pątnów,,Poland,Coal,"Thermal, Lignite,  Lignite",1708.0,52.3032956667,18.2355986667,GPI
2346,Wkc almere,,Almere,Al,,Netherlands,Natural Gas,CCGT,128.0,52.388205,5.2156,Tennet_Q42015
2347,,,Enecogen,Enecogen,,Netherlands,Natural Gas,CCGT,870.0,51.957415,4.09203,Tennet_Q22015
2348,,,Harculo hc ijssel centrale,Harculo hc,,Netherlands,Natural Gas,CCGT,350.0,52.468535,6.108235,Tennet_Q32015
2349,,,Tauron siersza,Siersza,,Poland,Coal,"Thermal,  Hard Coal",677.0,50.208105,19.461175,GPI
2350,Klazienaveen gasedon,,,Klazi,,Netherlands,Natural Gas,,63.0,52.7310435,7.001979,Tennet_Q42015
2351,Erika,,,Erica,,Netherlands,Natural Gas,,66.2,52.7052435,6.9202495,Tennet_Q42015
2352,Bergum,,,Bergum cb,,Netherlands,Natural Gas,,812.0,53.210335,6.026205,Tennet_Q42015
2353,Vaires,,,Vaires,,France,Oil,,542.0,48.874991,2.647573,RTE
2354,Pernis extension,,,Pergen,,Netherlands,Natural Gas,,260.0,51.885245,4.340235,Tennet_Q12015
2355,Wassen,,,Wassen,,Switzerland,Hydro,Run-Of-River,58.0,46.7110991981,8.60447848619,BFE
2356,Wettingen,,,Wettingen dotieranlage,,Switzerland,Hydro,Run-Of-River,27.45,47.4636115771,8.3187617901,BFE
2357,Sanetsch,,,Sanetsch,,Switzerland,Hydro,Reservoir,18.0,46.5207570659,7.57549392675,BFE
2358,Cuijk biomass,,,Cuijk,,Netherlands,Waste,"Steam Turbine, Hard Coal",25.0,51.751905,5.8618165,Tennet_Q12015
2359,Rothenbrunnen ewz,,,Rothenbrunnen ewz,,Switzerland,Hydro,Reservoir,179.0,46.769921098,9.41959324327,BFE
2360,Ferrera trun,,,Ferrera,,Switzerland,Hydro,Run-Of-River,4.23,46.7435050176,8.98649363197,BFE
2361,Brigels tavanasa,,,Brigels tavanasa,,Switzerland,Hydro,Run-Of-River,13.0,46.7580621697,9.07174622905,BFE
2362,Krangede,Krangede,Krangede,,,Sweden,Hydro,"Run-Of-River, Reservoir",268.0,62.8947174286,16.4824107365,
2363,Alrance,Alrance station,Alrance,,,France,Hydro,Pumped Storage,14.5,44.1177636667,2.688042,energy_storage_exchange
2364,Rance,Rance tidal,Rance tidal,,,France,Hydro,Pumped Storage,240.0,48.6148023333,-2.02612833333,energy_storage_exchange
2365,Argentat,Argentat station,Argentat,,,France,Hydro,Pumped Storage,48.0,45.1001143333,1.94795633333,energy_storage_exchange
2366,Traengslet,Trängslet,Trängslet,,,Sweden,Hydro,"Run-Of-River, Reservoir",490.0,61.3886123333,13.7222238333,
2367,Sveg,Sveg,Sveg,,,Sweden,Hydro,Reservoir,36.0,62.0234362165,14.2854643363,
2368,Avce,Avče plant,Avce,,,Slovenia,Hydro,Pumped Storage,185.0,46.0978443333,13.667026,energy_storage_exchange
2369,Torrao,Torrão plant,Torrao,,,Portugal,Hydro,Pumped Storage,146.0,41.0948556667,-8.25229733333,energy_storage_exchange
2370,Salamonde,Salamonde,Salamonde,,,Portugal,Hydro,Pumped Storage,211.0,41.6878393333,-8.09108666667,energy_storage_exchange
2371,Alto rabagao,Alto rabagão,Alto rabagao,,,Portugal,Hydro,Pumped Storage,68.0,41.747087,-7.85694,energy_storage_exchange
2372,Alqueva,Alqueva power,Alqueva,,,Portugal,Hydro,Pumped Storage,520.0,38.9880555667,-7.8099111,energy_storage_exchange
2373,Koralpe,Koralpe plant,Koralpe,,,Austria,Hydro,Pumped Storage,50.0,46.6874111,14.9597777667,energy_storage_exchange
2374,Kops,Kops station,Kops,,,Austria,Hydro,Pumped Storage,703.8,46.9798833333,10.0404372167,energy_storage_exchange
2375,Rodund,Rodundwerk station,Rodund,,,Austria,Hydro,Pumped Storage,493.0,47.0859611,9.8815361,energy_storage_exchange
2376,Sfikia,Sfikia station,Sfikia,,,Greece,Hydro,Pumped Storage,315.0,40.4228037,22.2386037,energy_storage_exchange
2377,Vianden,Vianden,Vianden luxembourg,,,Luxembourg,Hydro,Pumped Storage,1296.0,49.9389333333,6.19576296667,energy_storage_exchange
2378,Niedzica,Niedzica plant,Niedzica,,,Poland,Hydro,Pumped Storage,92.8,49.4130932296,20.3185114583,energy_storage_exchange
2379,Innerfragant wurten,Oschenik innerfragant station,Innerfragant,,,Austria,Hydro,Pumped Storage,108.0,47.0585,12.69045,energy_storage_exchange
2380,Kruonis,Kruonis pumped extension project,Kruonis lithuania,,,Lithuania,Hydro,Pumped Storage,900.0,54.7995,24.24875,energy_storage_exchange
2381,Rifawerk,Rifawerk,Rifa,,,Austria,Hydro,Pumped Storage,7.0,46.97715,10.04165,energy_storage_exchange
2382,Malta oberstufe,Malta upper stage plant,Malta oberstufe,,,Austria,Hydro,Pumped Storage,120.0,47.07295,13.34695,energy_storage_exchange
2383,Chaira,Chaira,Chaira,,,Bulgaria,Hydro,Pumped Storage,864.0,42.17445,24.1004225,energy_storage_exchange
2384,,Reisseck plant,Reisseck,,,Austria,Hydro,Pumped Storage,430.0,46.9865,13.34112,energy_storage_exchange
2385,,Feldsee plant,Feldsee,,,Austria,Hydro,Pumped Storage,140.0,46.9966,13.04295,energy_storage_exchange
2386,,Čierny váh plant,Cierny vah,,,Slovakia,Hydro,Pumped Storage,735.16,49.009395,19.921112,energy_storage_exchange
2387,,Liptovská mara plant,Liptovska mara,,,Slovakia,Hydro,Pumped Storage,198.0,49.099305,19.4894445,energy_storage_exchange
2388,,Ružín plant,Ruzin,,,Slovakia,Hydro,Pumped Storage,60.0,48.8608,21.09055,energy_storage_exchange
2389,,Venda nova,Venda nova ps,,,Portugal,Hydro,Pumped Storage,736.0,41.687,-8.02587,energy_storage_exchange
2390,,Aguieira,Aguieira brazil,,,Portugal,Hydro,Pumped Storage,336.0,40.3401,-8.1985,energy_storage_exchange
2391,,Vilarinho furnas,Vilarinho das furnas,,,Portugal,Hydro,Pumped Storage,125.0,41.7617,-8.2095,energy_storage_exchange
2392,Voerde,,Voerde,,,Germany,Coal,"Thermal, Lignite",2234.0,51.5834348475,6.676221689,
2393,Roosecote centrica,,Roosecote,,,United Kingdom,Natural Gas,CCGT,229.0,54.1109146255,-3.21178707999,
2394,Glanford brigg,,Glanford brigg,,,United Kingdom,Natural Gas,CCGT,272.0,53.5465520363,-0.498850157154,
2395,Kings lynn,,Kings lynn,,,United Kingdom,Natural Gas,CCGT,347.0,52.7395368797,0.387352244873,
2396,Peterborough,,Peterborough,,,United Kingdom,Natural Gas,CCGT,389.0,52.575269672,-0.225882532894,
2397,Bacau,,Cet bacau chpp,,,Romania,Coal,"CHP, Thermal, Lignite",79.0,46.530762,26.9394372,
2398,Lipno,,Lipno republic,,,Czech Republic,Hydro,,120.0,48.6363115404,14.233412535,
2399,Pocerady,,Pocerady,,,Czech Republic,Coal,"Thermal, Lignite",1000.0,50.42669028,13.678041665,
2400,Kamyk,,Kamyk republic,,,Czech Republic,Hydro,,40.0,49.6360091334,14.2501214974,
2401,Porici,,Porici,,,Czech Republic,Coal,Thermal,165.0,50.572530555,15.963366665,
2402,Hodonin,,Hodonin,,,Czech Republic,Coal,"CHP, Lignite",405.0,48.84717222,17.11971111,
2403,Strekov,,Strekov republic,,,Czech Republic,Hydro,,19.5,50.6496518987,14.0400360217,
2404,Ledvice,,Ledvice,,,Czech Republic,Coal,Thermal,330.0,50.576494445,13.77997778,
2405,Skawina,,Skawina,,,Poland,Coal,CHP,490.0,49.9758345,19.802536,
2406,Stechovice,,Stechovice ps republic,,,Czech Republic,Hydro,,67.5,49.8482963691,14.4130486718,
2407,Tisova,,Tisova,,,Czech Republic,Coal,"Thermal, Lignite",325.0,50.150830555,12.610469445,
2408,Varna,,Varna,,,Bulgaria,Coal,Thermal,1260.0,43.195385,27.764936,
2409,Slapy,,Slapy republic,,,Czech Republic,Hydro,,144.0,49.6052329232,14.5255342054,
2410,Vrane,,Vrane republic,,,Czech Republic,Hydro,,13.88,50.0154117993,15.4774928772,
2411,Chorzow elcho,,Elcho chorzow,,,Poland,Coal,CHP,226.0,50.3078855,18.968788,
2412,Besos,,Besos sant adria,,,Spain,Natural Gas,CCGT,828.02,41.4229184401,2.22563887858,
