id,country_code,company,name_bnetza,block_bnetza,name_uba,postcode,city,street,state,commissioned_original,commissioned,retrofit,shutdown,status,fuel,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology,type,eeg,chp,capacity_net_bnetza,capacity_gross_uba,chp_capacity_uba,merge_comment,efficiency_data,efficiency_source,efficiency_estimate,network_node,voltage,network_operator,lat,lon,comment
BNA1556,DE,Sachsenmilch Leppersdorf GmbH,,,,01454,Leppersdorf,An den Breiten,Sachsen,2014,2014.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,36.0,,,,,,0.4004,"An den Breiten, 01454 Leppersdorf",110,ENSO Netz GmbH,51.151413,13.97761,
BNA1557,DE,Volkswagen Sachsen GmbH ,,,,08056,Zwickau,Glauchauer Str. 40,Sachsen,2014,2014.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,12.9,,,,,,0.4004,UW Schlunzig ,20,,50.79398,12.484967999999999,
BNA1658,DE,Alte Hansestadt Lemgo,HKW-Mitte,,,32657,Lemgo,Bruchweg 24,Nordrhein-Westfalen,1980,1980.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,11.3,,,,,,0.363,UW-Mitte (Bruchweg),10,Stadtwerke Lemgo GmbH,52.029657,8.907163,
BNA1671,DE,Kronos Titan GmbH,,,,26954,Bremerhaven,,Niedersachsen,2014,2014.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,17.1,,,,,,0.4004,Uspannwerk Blexen,110/6,EWE NETZ GmbH,53.529103000000006,8.548242,
BNA1676,DE,Evonik Degussa GmbH,Kraftwerk IV,1,,45772,Marl,,Nordrhein-Westfalen,2016,2016.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,60.6,,,,,,0.4026,DE007586457720000000S097220018F01,110,Evonik Degussa GmbH,,,
BNA1677,DE,Volkswagen AG,BHKW Braunschweig,,,38436,Wolfsburg,Berliner Ring,Niedersachsen,2015,2015.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,10.4,,,,,,0.4015,,110,,,,
BNA1678,DE,Flughafen München GmbH,Energiezentrale 2016,,,85326,München,,Bayern,2015,2015.0,,,operating,Natural gas,Fossil fuels,Natural gas,,Steam turbine,,no,yes,17.2,,,,,,0.4015,,20,Energienetze Bayern GmbH,,,
BNA0157,DE,E.ON Kernkraft GmbH,Brokdorf,KBR,Brokdorf (KBR),25576,Brokdorf,,Schleswig-Holstein,1986,1986.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1410.0,1480.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.33,Brokdorf,380,TenneT TSO GmbH ,53.851094999999994,9.345944,
BNA0251,DE,E.ON Kernkraft GmbH,Grohnde,KWG,Grohnde (KWG),31857,Emmerthal,,Niedersachsen,1985,1985.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1360.0,1430.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.34600000000000003,http://www.eon.com/content/eon-com/de/about-us/structure/asset-finder/grohnde.html,0.33,Grohnde,380,TenneT TSO GmbH ,52.035641,9.413497,
BNA0263,DE,E.ON Kernkraft GmbH,Isar 2,KKI 2,Isar 2 - Essenbach (KKI) (Ohu),84051,Essenbach,,Bayern,1988,1988.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1410.0,1485.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.33,Isar,380,TenneT TSO GmbH ,48.6046,12.295069999999999,
BNA0355,DE,E.ON Kernkraft GmbH,Grafenrheinfeld,KKG,,97506,Grafenrheinfeld,,Bayern,1982,1982.0,,2015.0,shutdown,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1275.0,,,,,,0.33,Grafenrheinfeld,380,TenneT TSO GmbH ,49.984424,10.181753,
BNA0381,DE,Kernkraftwerk Gundremmingen GmbH (KGG),Kernkraft Gundremmingen ,B,Gundremmingen B (KRB),89355,Gundremmingen,,Bayern,1984,1984.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1284.0,1344.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.35,http://www.kkw-gundremmingen.de/kkw_z.php,0.33,Gundelfingen,380,Amprion GmbH,48.51504,10.401564800000001,
BNA0382,DE,Kernkraftwerk Gundremmingen GmbH (KGG),Kernkraft Gundremmingen ,C,Gundremmingen C (KRB),89355,Gundremmingen,,Bayern,1984,1984.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1288.0,1344.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.35,http://www.kkw-gundremmingen.de/kkw_z.php,0.33,Gundelfingen,380,Amprion GmbH,48.51608,10.39822,
BNA0607,DE,Kernkraftwerke Lippe-Ems GmbH (KLE),Kernkraftwerk Emsland,KKE,Emsland-Lingen (KLE),49811,Lingen,,Niedersachsen,1988,1988.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1336.0,1400.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,0.345,http://www.rwe.com/app/Pressecenter/Download.aspx?pmid=4003986&datei=1,0.33,Hanekenfähr,380,Amprion GmbH,52.481878,7.3066580000000005,
BNA0686,DE,EnBW Energie Baden-Württemberg AG,Gemeinschaftskernkraftwerk Neckarwestheim II,GKN II,Neckarwestheim 2 GKN,74382,Neckarwestheim,Im Steinbruch,Baden-Württemberg,1989,1989.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1310.0,1400.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.33,Neckarwestheim,380,Transnet BW GmbH/DB Energie GmbH,49.041111,9.175,
BNA0802,DE,EnBW Energie Baden-Württemberg AG,Kernkraftwerk Philippsburg 2,KKP 2,Philippsburg 2 (KKP),76661,Philippsburg,Rheinschanzinsel,Baden-Württemberg,1985,1985.0,,,operating,Nuclear,Nuclear,Nuclear,,Steam turbine,,no,no,1402.0,1468.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.33,Philippsburg,380,Transnet BW GmbH,49.252722,8.435436,
BNA0012d,DE,Sappi Alfeld GmbH,Werkskraftwerk Sappi Alfeld,Dieselgenerator,,31061,Alfeld,Mühlenmarsch 1,Niedersachsen,1994,1994.0,,,shutdown_temporary,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,2.8,,,,,,0.3784,,,,51.98513,9.822460000000001,
BNA0083,DE,Vattenfall Europe Wärme AG,Wilmersdorf,Wilmersdorf,Berlin-Wilmersdorf 1 bis 3,14199,Berlin,Forckenbeckstr. 3 - 6,Berlin,1977,1977.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,yes,276.0,280.0,330.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3597,Wilmersdorf,110,Stromnetz Berlin GmbH,52.48159366,13.30761909,
BNA0085b,DE,Vattenfall Europe Wärme Aktiengesellschaft,Moabit,Moabit GT,,13353,Berlin,Friedrich-Krause-Ufer 10- 15,Berlin,1971,1971.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,51.0,,,,,,0.3046,Moabit,110,Stromnetz Berlin GmbH,52.53735111,13.34611416,
BNA0141,DE,swb Erzeugung GmbH & Co. KG,KW Mittelsbüren,GT 3,,28237,Bremen,Auf den Delben 35,Bremen,1974,1974.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,88.0,,,,,,0.3124,DE0072032823700000000000000731877,110,Wesernetz Bremen GmbH,53.12891,8.68524,
BNA0161,DE,Vattenfall Europe Generation AG,Brunsbüttel,GT A,Brunsbüttel A bis D,25541,Brunsbüttel,Otto Hahn Str. 76,Schleswig-Holstein,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,63.5,64.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3098,Brunsbüttel,380,50Hertz Transmission GmbH,53.89251924,9.201135635,
BNA0162,DE,Vattenfall Europe Generation AG,Brunsbüttel,GT B,Brunsbüttel A bis D,25541,Brunsbüttel,Otto Hahn Str. 76,Schleswig-Holstein,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,63.5,64.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3098,Brunsbüttel,380,50Hertz Transmission GmbH,53.89251924,9.201135635,
BNA0163,DE,Vattenfall Europe Generation AG,Brunsbüttel,GT C,Brunsbüttel A bis D,25541,Brunsbüttel,Otto Hahn Str. 76,Schleswig-Holstein,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,63.5,64.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3098,Brunsbüttel,380,50Hertz Transmission GmbH,53.89251924,9.201135635,
BNA0164,DE,Vattenfall Europe Generation AG,Brunsbüttel,GT D,Brunsbüttel A bis D,25541,Brunsbüttel,Otto Hahn Str. 76,Schleswig-Holstein,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,63.5,64.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3098,Brunsbüttel,380,50Hertz Transmission GmbH,53.89251924,9.201135635,
BNA0222,DE,Stadtwerke Düsseldorf AG,GT,GTKW,,40233,Düsseldorf,Behrenstraße 85,Nordrhein-Westfalen,1977,1977.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,86.2,,,,,,0.3202,U50,110,Netzgesellschaft Düsseldorf mbH ,51.222794,6.813696,
BNA0269,DE,Stadtwerke Flensburg GmbH,HKW Flensburg,Block 5,,24939,Flensburg,,Schleswig-Holstein,1974,1974.0,,2012.0,shutdown,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,30.0,,,,,,0.3564,Stadtwerke Flensburg GmbH,60,Stadtwerke Flensburg GmbH,54.80506,9.43238,
BNA0318,DE,RhönEnergie Fulda GmbH,Kraftwerk Fulda,,,36043,Fulda,,Hessen,2011,2011.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,24.8,,,,,,0.3971,,20,OsthessenNetz GmbH,50.566359999999996,9.68614,
BNA0369,DE,envia THERM GmbH,Spitzenlastkraftwerk Sermuth,,,04668,Großbothen,,Sachsen,1995,1995.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,17.0,,,,,,0.3795,UW Sermuth,110,Mitteldeutsche Netzgesellschaft Strom mbH,51.161367999999996,12.781496,
BNA0373,DE,envia THERM GmbH,Spitzenlastkraftwerk Großkayna,,Großkayna,06242,Großkayna,,Sachsen-Anhalt,1994,1994.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,120.0,129.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3644,UW Großkayna/neu,110,Mitteldeutsche Netzgesellschaft Strom mbH,51.291920000000005,11.94645,
BNA0378,DE,Uniper Kraftwerke GmbH ,Ingolstadt,3,Ingolstadt 3 - Großmehring,85098,Großmehring,,Bayern,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,386.0,420.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3553,Ingolstadt,220,TenneT TSO GmbH ,48.761412,11.503001,
BNA0379,DE,Uniper Kraftwerke GmbH ,Ingolstadt,4,Ingolstadt 4 - Großmehring,85098,Großmehring,,Bayern,1974,1974.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,386.0,420.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3564,Ingolstadt,220,TenneT TSO GmbH ,48.761412,11.503001,
BNA0427,DE,Peissenberger Kraftwerksgesellschaft mbH Kraftwerk Hausham,Kraftwerk Hausham,GT 1,Hausham GT 1 bis 4,83734,Hausham,,Bayern,1982,1982.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,23.2,26.75,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3332,UW Hausham,110,Bayernwerk AG,47.752396000000005,11.839802,
BNA0428,DE,Peissenberger Kraftwerksgesellschaft mbH Kraftwerk Hausham,Kraftwerk Hausham,GT 2,Hausham GT 1 bis 4,83734,Hausham,,Bayern,1982,1982.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,23.2,26.75,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3332,UW Hausham,110,Bayernwerk AG,47.752396000000005,11.839802,
BNA0429,DE,Peissenberger Kraftwerksgesellschaft mbH Kraftwerk Hausham,Kraftwerk Hausham,GT 3,Hausham GT 1 bis 4,83734,Hausham,,Bayern,1982,1982.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,23.2,26.75,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3332,UW Hausham,110,Bayernwerk AG,47.752396000000005,11.839802,
BNA0430,DE,Peissenberger Kraftwerksgesellschaft mbH Kraftwerk Hausham,Kraftwerk Hausham,GT 4,Hausham GT 1 bis 4,83734,Hausham,,Bayern,1982,1982.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,23.2,26.75,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3332,UW Hausham,110,Bayernwerk AG,47.752396000000005,11.839802,
BNA0516,DE,Mineraloelraffinerie Oberrhein GmbH & Co. KG,MiRO,Kesselhaus Werk 1,,76187,Karlsruhe,,Baden-Württemberg,1995,1995.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,45.0,,,,,,0.3795,,110,Netze BW GmbH,49.06081,8.32439,
BNA0517,DE,Mineraloelraffinerie Oberrhein GmbH & Co. KG,MiRO,Kesselhaus Werk 2,,76187,Karlsruhe,,Baden-Württemberg,1995,1995.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,25.0,,,,,,0.3795,,110,Netze BW GmbH,49.06081,8.32439,
BNA0547,DE,Steag GmbH,Raffineriekraftwerk Köln Godorf,,Köln-Godorf,50997,Köln,Godorfer Hauptstr. 150,Nordrhein-Westfalen,2004,2004.0,2004.0,,operating,Oil,Fossil fuels,Oil,,Combined cycle,IPP,no,yes,80.0,215.0,235.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.38,Raffinerie Godorf Godorfer Hauptstr. 150,110,Rheinische NETZGesellschaft mbH ,50.85475,6.98084,
BNA0596,DE,TOTAL Raffinerie Mitteldeutschland GmbH,Raffineriekraftwerk,,Leuna,06237,Leuna,,Sachsen-Anhalt,1997,1997.0,,,operating,Oil,Fossil fuels,Oil,,Combined cycle,IPP,no,yes,92.5,162.0,208.0,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.38,Leuna Süd-Mitte,110,InfraLeuna GmbH,51.29976,12.0193,
BNA0647,DE,EnBW Energie Baden-Württemberg AG,Dampfkraftwerk Marbach am Neckar,Marbach II GT,,71672,Marbach,Thomas-Alva-Edison-Ring 6,Baden-Württemberg,1971,1971.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,77.4,,,,,,0.3046,Marbach,110,Netze BW GmbH,48.927496999999995,9.230005,
BNA0648,DE,EnBW Energie Baden-Württemberg AG,Dampfkraftwerk Marbach am Neckar,Marbach III GT (solo),Marbach III,71672,Marbach,Thomas-Alva-Edison-Ring 6,Baden-Württemberg,1975,1975.0,,,operating,Oil,Fossil fuels,Oil,,Combined cycle,,no,no,85.0,88.18444,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.38,Marbach,110,Netze BW GmbH,48.927496999999995,9.230005,
BNA0649,DE,EnBW Energie Baden-Württemberg AG,Dampfkraftwerk Marbach am Neckar,MAR III DT,Marbach III,71672,Marbach,Thomas-Alva-Edison-Ring 6,Baden-Württemberg,1975,1975.0,,,operating,Oil,Fossil fuels,Oil,,Combined cycle,,no,no,262.0,271.81556,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.38,Marbach,220,Transnet BW GmbH,48.927496999999995,9.230005,
BNA0759,DE,Uniper Kraftwerke GmbH ,Itzehoe,,,25588,Oldendorf,,Schleswig-Holstein,1972,1972.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,88.0,,,,,,0.3542,Itzehoe-West,110,Schleswig-Holstein Netz AG,53.966421999999994,9.449486,
BNA0766,DE,Uniper Kraftwerke GmbH ,Audorf,,,24783,Osterrönfeld,,Schleswig-Holstein,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,87.0,,,,,,0.3553,Audorf,110,Schleswig-Holstein Netz AG,54.290672,9.722775,
BNA0894a,DE,PCK Raffinerie GmbH,IKS PCK Schwedt,Block 5 SE 5,Schwedt,16303,PCK Schwedt,,Brandenburg,1972,1972.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,yes,28.0,31.52624,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3542,UW Vrd,110,E.DIS AG,53.098180000000006,14.234539999999999,
BNA0894b,DE,PCK Raffinerie GmbH,IKS PCK Schwedt,Block 6 SE 6,Schwedt,16303,PCK Schwedt,,Brandenburg,1994,1994.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,no,34.5,38.84483,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3784,UW Vrd,110,E.DIS AG,53.098180000000006,14.234539999999999,
BNA0894c,DE,PCK Raffinerie GmbH,IKS PCK Schwedt,Block 1 SE 1,Schwedt,16303,PCK Schwedt,,Brandenburg,1998,1998.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,yes,106.0,119.34933,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3828,UW Vrd,110,E.DIS AG,53.098180000000006,14.234539999999999,
BNA0894d,DE,PCK Raffinerie GmbH,IKS PCK Schwedt,Block 2 SE 2,Schwedt,16303,PCK Schwedt,,Brandenburg,1998,1998.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,yes,106.0,119.34933,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3828,UW Vrd,110,E.DIS AG,53.098180000000006,14.234539999999999,
BNA0894e,DE,PCK Raffinerie GmbH,IKS PCK Schwedt,SE 4,Schwedt,16303,PCK Schwedt,,Brandenburg,2011,2011.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,CHP,no,no,59.0,66.43028,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.3971,UW Vrd,110,E.DIS AG,53.098180000000006,14.234539999999999,
BNA0937,DE,EnBW Energie Baden-Württemberg AG,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT16,Stuttgart-Münster,70376,Stuttgart,Voltastraße 45,Baden-Württemberg,1974,1974.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,CHP,no,no,23.3,24.72865,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,0.23,,0.3124,Münster,110,Netze BW GmbH,48.815833000000005,9.221111,
BNA0938,DE,EnBW Energie Baden-Württemberg AG,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT17,Stuttgart-Münster,70376,Stuttgart,Voltastraße 45,Baden-Württemberg,1974,1974.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,CHP,no,no,23.3,24.72865,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,0.23,,0.3124,Münster,110,Netze BW GmbH,48.815833000000005,9.221111,
BNA0939b,DE,EnBW Energie Baden-Württemberg AG,Restmüll-Heizkraftwerk Stuttgart-Münster,MÜN GT18,Stuttgart-Münster,70376,Stuttgart,Voltastraße 45,Baden-Württemberg,1974,1974.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,CHP,no,no,23.3,24.72865,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,0.23,,0.3124,Münster,110,Netze BW GmbH,48.815833000000005,9.221111,
BNA1004,DE,EnBW Energie Baden-Württemberg AG,Kraftwerk Walheim,WAL GT D,Walheim GT D,74399,Walheim,Mühlstraße,Baden-Württemberg,1981,1981.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,136.0,143.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.3306,Walheim,110,Netze BW GmbH,49.017472,9.157389,
BNA1007a,DE,Allgäuer Überlandwerk GmbH,SKW Gasturbine,SKW Gasturbine,,87448,Waltenhofen-Veits,13,Bayern,1988,1988.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,24.0,,,,,,0.3488,UW Au,110,AllgäuNetz GmbH & Co. KG ,47.683464,10.31911,
BNA1007b,DE,Allgäuer Überlandwerk GmbH,SKW Diesel,SKW Diesel,,87448,Waltenhofen-Veits,13,Bayern,1978,1978.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,10.5,,,,,,0.3608,UW Au,20,AllgäuNetz GmbH & Co. KG ,47.683464,10.31911,
BNA1015,DE,Vattenfall Europe Generation AG,Wedel,GT A,Wedel A und B,22880,Wedel,,Schleswig-Holstein,1972,1972.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,50.5,51.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,0.55,http://www.welt.de/print/die_welt/hamburg/article108358316/Neues-Kraftwerk-in-Wedel-Innovation-Fehlanzeige.html,0.3072,Wedel,110,Stromnetz Hamburg GmbH,53.56625104,9.728479385,
BNA1016,DE,Vattenfall Europe Generation AG,Wedel,GT B,Wedel A und B,22880,Wedel,,Schleswig-Holstein,1972,1972.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,50.5,51.0,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,0.55,http://www.welt.de/print/die_welt/hamburg/article108358316/Neues-Kraftwerk-in-Wedel-Innovation-Fehlanzeige.html,0.3072,Wedel,110,Stromnetz Hamburg GmbH,53.56625104,9.728479385,
BNA1036,DE,Mark-E AG,Kraftwerk Werdohl-Elverlingsen,E 1/2,Werdohl-Elverlingsen 1/2,58791,Werdohl,,Nordrhein-Westfalen,1975,1975.0,,,shutdown_temporary,Oil,Fossil fuels,Oil,,Combined cycle,,no,,206.0,220.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.38,U 204,220,Enervie AssetNetWork GmbH ,51.27559,7.70637,
BNA1060,DE,Uniper Kraftwerke GmbH ,Wilhelmshaven,GT,,26386,Wilhelmshaven,,Niedersachsen,1973,1973.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,56.0,,,,,,0.3098,Rüstersiel,110,Avacon AG,53.565819,8.146245,
BNA1083,DE,WSW Energie & Wasser AG,Spitzenlastanlage Barmen,Block 2,Wuppertal-Barmen 1 u. 2,42275,Wuppertal,,Nordrhein-Westfalen,2008,2008.0,,,operating,Oil,Fossil fuels,Oil,,Combined cycle,,no,no,60.0,61.26761,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.38,,110,WSW Netz GmbH ,51.268889,7.200278,
BNA1092,DE,GDF SUEZ Energie Deutschland AG,Zolling,GT1 & GT2,,85406,Zolling,Leininger Str. 1,Bayern,1976,1976.0,,,operating,Oil,Fossil fuels,Oil,,Gas turbine,,no,no,46.0,,,,,,0.3176,LS 184,110,Bayernwerk AG,48.45534,11.8019,
BNA1166,DE,Kreis Weseler Abfallgesellschaft mbH & Co. KG (KWA),Abfallentsorgungszentrum Asdonkshof,Notstromdiesel,,47475,Kamp-Lintfort,Graftstr. 25,Nordrhein-Westfalen,1997,1997.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,4.8,,,,,,0.3817,"UA Graft, Zählpunkt DE-000181-50259-Z0000000000000000429",110,Westnetz GmbH,51.522420000000004,6.574669999999999,
BNA1212,DE,Vereinigte Wertach-Elektrizitätswerke GmbH,DKW Nord,,,87719,Mindelheim,Mindelmähderweg 10,Bayern,1988,1988.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,11.4,,,,,,0.3718,SH KW Nord,20,Vereinigte Wertach Elektrizitätswerke GmbH,48.062671,10.486642999999999,
BNA1227,DE,Vereinigte Wertach-Elektrizitätswerke GmbH,DKW Leinau,,,87666,Pforzen,Am Kraftwerk 1,Bayern,1978 - 1983,1983.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,11.4,,,,,,0.3663,SH KW Leinau,20,Vereinigte Wertach Elektrizitätswerke GmbH,47.912537,10.61174,
BNA1280,DE,Basell Polyolefine GmbH,Kraftwerk,D210,Wesseling 5-8,50389,Wesseling,,Nordrhein-Westfalen,1962,1962.0,,,operating,Oil,Fossil fuels,Oil,,Combined cycle,IPP,no,yes,66.3,94.2335,,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,,,0.38,,6,internes Netz,50.83051,6.95936,
BNA1293d,DE,Martinswerk GmbH,Kraftwerk,Diesel/G5,,50127,Bergheim,Kölner Straße 110,Nordrhein-Westfalen,1995,1995.0,,,shutdown_temporary,Oil,Fossil fuels,Oil,,Steam turbine,,no,no,0.8,,,,,,0.3795,Station Martinswerk,20,Westnetz GmbH,50.94563,6.664960000000001,
BNA1294,DE,Shell Deutschland Oil GmbH,EEV,EEV,,21107,Hamburg,Hohe-Schaar-Straße 34,Hamburg,1993,1993.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,38.0,,,,,,0.3773,KS 89915,110,Stromnetz Hamburg GmbH,53.485203000000006,9.969562,
BNA1337d,DE,DS Smith Paper Deutschland GmbH,Notstromdiesel,Notstromdiesel,,63741,Aschaffenburg,Weichertstr. 7,Bayern,1991,1991.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,,0.5,,,,,,0.3751,,20,Aschaffenburger Versorgungs GmbH ,49.988217999999996,9.155761,
BNA1338,DE,Eurowatt Spitzenkraft GmbH,Spitzenkraftwerk,MLD,,94469,Deggendorf,Ruselbergstr. 87,Bayern,1978,1978.0,,2014.0,shutdown,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,19.0,,,,,,0.3608,Umspannwerk Deggendorf,20,Bayernwerk AG,48.85906,13.00692,
BNA1400b,DE,"Südzucker AG Mannheim/Ochsenfurt, Werk Zeitz",EZ1,DTI,,06712,Zeitz,Albrechtstr. 54,Sachsen-Anhalt,1993,1993.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,18.5,,,,,,0.3773,MCk0268,15,Mitteldeutsche Netzgesellschaft Strom mbH,51.04885,12.110380000000001,
BNA1526,DE,Raffinerie Heide GmbH,Kraftwerk Raffinerie Heide,,,25770,Hemminstedt,Meldorfer Str. 43,Schleswig-Holstein,1962,1962.0,,,operating,Oil,Fossil fuels,Oil,,Steam turbine,,no,yes,44.5,,,,,,0.3432,Umspannwerk Heide/Holstein,6 auf 20,Werksnetz Schleswig-Holstein Netz AG,54.154861,9.076647,
BNA0142,DE,Arcelor Mittal Bremen GmbH,KW Mittelsbüren,Block 4,Bremen-Mittelsbüren 4,28237,Bremen,Auf den Delben 35,Bremen,1975,1975.0,2002.0,,operating,Other fossil fuels,Fossil fuels,Other fossil fuels,,Steam turbine,,no,no,160.0,160.0,,List matching type: Single UBA power plant assigned to single BNetzA power plant,,,0.33,DE0072032823700000000000000731878,110,Wesernetz Bremen GmbH,53.12891,8.68524,
